source_lang,target_lang,model,MRR
ind_Latn,kir_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
khm_Khmr,slv_Latn,jinaai/jina-embeddings-v3,1.0
ind_Latn,khm_Khmr,jinaai/jina-embeddings-v3,1.0
hye_Armn,zul_Latn,intfloat/multilingual-e5-large,1.0
ilo_Latn,ron_Latn,intfloat/multilingual-e5-large,1.0
ilo_Latn,sun_Latn,intfloat/multilingual-e5-large,1.0
ilo_Latn,tgl_Latn,intfloat/multilingual-e5-large,1.0
ilo_Latn,war_Latn,intfloat/multilingual-e5-large,1.0
ind_Latn,afr_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ind_Latn,als_Latn,jinaai/jina-embeddings-v3,1.0
ind_Latn,azj_Latn,intfloat/multilingual-e5-large,1.0
ind_Latn,bak_Cyrl,intfloat/multilingual-e5-large,1.0
ind_Latn,bel_Cyrl,intfloat/multilingual-e5-large,1.0
ind_Latn,cat_Latn,Qwen/Qwen3-Embedding-0.6B,1.0
ind_Latn,ces_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ind_Latn,dan_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ind_Latn,deu_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ind_Latn,eng_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ind_Latn,eus_Latn,intfloat/multilingual-e5-large,1.0
ind_Latn,fra_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ind_Latn,hrv_Latn,google/embeddinggemma-300m,1.0
ind_Latn,isl_Latn,Alibaba-NLP/gte-multilingual-base,1.0
ind_Latn,ita_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ind_Latn,jpn_Jpan,jinaai/jina-embeddings-v5-text-nano,1.0
ind_Latn,kan_Knda,google/embeddinggemma-300m,1.0
ind_Latn,kat_Geor,intfloat/multilingual-e5-large,1.0
ind_Latn,kaz_Cyrl,intfloat/multilingual-e5-large,1.0
ind_Latn,khk_Cyrl,jinaai/jina-embeddings-v3,1.0
ind_Latn,ukr_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
ind_Latn,urd_Arab,jinaai/jina-embeddings-v5-text-nano,1.0
ind_Latn,uzn_Latn,intfloat/multilingual-e5-large,1.0
ind_Latn,vie_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
isl_Latn,pan_Guru,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,pbt_Arab,jinaai/jina-embeddings-v3,1.0
isl_Latn,plt_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,pol_Latn,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,ron_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,rus_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,sin_Sinh,jinaai/jina-embeddings-v3,1.0
isl_Latn,slk_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,slv_Latn,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,srp_Cyrl,intfloat/multilingual-e5-large,1.0
isl_Latn,sun_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,swe_Latn,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,tam_Taml,jinaai/jina-embeddings-v3,1.0
isl_Latn,tel_Telu,jinaai/jina-embeddings-v3,1.0
isl_Latn,tgl_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,tur_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,ukr_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,urd_Arab,jinaai/jina-embeddings-v3,1.0
isl_Latn,uzn_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,vie_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,zsm_Latn,intfloat/multilingual-e5-large,1.0
ita_Latn,afr_Latn,jinaai/jina-embeddings-v3,1.0
ita_Latn,als_Latn,intfloat/multilingual-e5-large,1.0
ita_Latn,azj_Latn,Alibaba-NLP/gte-multilingual-base,1.0
ita_Latn,bel_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,nya_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,npi_Deva,jinaai/jina-embeddings-v3,1.0
isl_Latn,nno_Latn,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,kan_Knda,jinaai/jina-embeddings-v3,1.0
ind_Latn,zsm_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
isl_Latn,als_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,ces_Latn,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,dan_Latn,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,eng_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,eus_Latn,jinaai/jina-embeddings-v3,1.0
isl_Latn,hrv_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,ind_Latn,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,ita_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,jav_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,jpn_Jpan,intfloat/multilingual-e5-large,1.0
isl_Latn,kat_Geor,intfloat/multilingual-e5-large,1.0
isl_Latn,nld_Latn,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,kaz_Cyrl,intfloat/multilingual-e5-large,1.0
isl_Latn,khk_Cyrl,jinaai/jina-embeddings-v3,1.0
isl_Latn,khm_Khmr,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,kir_Cyrl,jinaai/jina-embeddings-v3,1.0
isl_Latn,lit_Latn,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,lvs_Latn,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,mal_Mlym,intfloat/multilingual-e5-large,1.0
isl_Latn,mar_Deva,Alibaba-NLP/gte-multilingual-base,1.0
isl_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,1.0
isl_Latn,mlt_Latn,intfloat/multilingual-e5-large,1.0
isl_Latn,mya_Mymr,jinaai/jina-embeddings-v3,1.0
hye_Armn,zsm_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,xho_Latn,intfloat/multilingual-e5-large,1.0
hye_Armn,vie_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,rus_Cyrl,google/embeddinggemma-300m,1.0
hun_Latn,fao_Latn,jinaai/jina-embeddings-v3,1.0
hun_Latn,fin_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
hun_Latn,fra_Latn,google/embeddinggemma-300m,1.0
hun_Latn,hrv_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
hun_Latn,ind_Latn,jinaai/jina-embeddings-v3,1.0
hun_Latn,isl_Latn,intfloat/multilingual-e5-large,1.0
hun_Latn,ita_Latn,google/embeddinggemma-300m,1.0
hun_Latn,jpn_Jpan,google/embeddinggemma-300m,1.0
hun_Latn,kan_Knda,jinaai/jina-embeddings-v3,1.0
hun_Latn,kat_Geor,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,kaz_Cyrl,intfloat/multilingual-e5-large,1.0
hun_Latn,kir_Cyrl,jinaai/jina-embeddings-v3,1.0
hun_Latn,lit_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,lvs_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,mal_Mlym,intfloat/multilingual-e5-large,1.0
hun_Latn,mar_Deva,jinaai/jina-embeddings-v3,1.0
hun_Latn,mkd_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,mlt_Latn,intfloat/multilingual-e5-large,1.0
hun_Latn,mya_Mymr,jinaai/jina-embeddings-v3,1.0
hun_Latn,nld_Latn,google/embeddinggemma-300m,1.0
hun_Latn,nno_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,npi_Deva,intfloat/multilingual-e5-large,1.0
hun_Latn,pan_Guru,jinaai/jina-embeddings-v3,1.0
hun_Latn,pbt_Arab,jinaai/jina-embeddings-v3,1.0
hun_Latn,pol_Latn,google/embeddinggemma-300m,1.0
hun_Latn,eus_Latn,jinaai/jina-embeddings-v3,1.0
hun_Latn,eng_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,deu_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hrv_Latn,tha_Thai,jinaai/jina-embeddings-v5-text-nano,1.0
hrv_Latn,rus_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
hrv_Latn,sin_Sinh,Alibaba-NLP/gte-multilingual-base,1.0
hrv_Latn,slk_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
hrv_Latn,slv_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
hrv_Latn,snd_Arab,jinaai/jina-embeddings-v5-text-small,1.0
hrv_Latn,spa_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
hrv_Latn,srp_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
hrv_Latn,swe_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
hrv_Latn,tam_Taml,google/embeddinggemma-300m,1.0
hrv_Latn,tel_Telu,Alibaba-NLP/gte-multilingual-base,1.0
hrv_Latn,tgl_Latn,intfloat/multilingual-e5-large,1.0
hrv_Latn,tur_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
hun_Latn,dan_Latn,google/embeddinggemma-300m,1.0
hrv_Latn,ukr_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
hrv_Latn,urd_Arab,google/embeddinggemma-300m,1.0
hrv_Latn,uzn_Latn,intfloat/multilingual-e5-large,1.0
hrv_Latn,vie_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
hrv_Latn,zsm_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
hun_Latn,afr_Latn,jinaai/jina-embeddings-v5-text-small,1.0
hun_Latn,als_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,azj_Latn,intfloat/multilingual-e5-large,1.0
hun_Latn,bel_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,cat_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,ces_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,ron_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
hun_Latn,sin_Sinh,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,urd_Arab,intfloat/multilingual-e5-large,1.0
hun_Latn,slk_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,mal_Mlym,intfloat/multilingual-e5-large,1.0
hye_Armn,mar_Deva,jinaai/jina-embeddings-v3,1.0
hye_Armn,mkd_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,mya_Mymr,intfloat/multilingual-e5-large,1.0
hye_Armn,nld_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,nya_Latn,intfloat/multilingual-e5-large,1.0
hye_Armn,pan_Guru,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,pbt_Arab,jinaai/jina-embeddings-v3,1.0
hye_Armn,plt_Latn,intfloat/multilingual-e5-large,1.0
hye_Armn,pol_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,ron_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,rus_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,sin_Sinh,intfloat/multilingual-e5-large,1.0
hye_Armn,slk_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,slv_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,srp_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,swe_Latn,intfloat/multilingual-e5-large,1.0
hye_Armn,tam_Taml,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,tat_Cyrl,intfloat/multilingual-e5-large,1.0
hye_Armn,tel_Telu,intfloat/multilingual-e5-large,1.0
hye_Armn,tgk_Cyrl,intfloat/multilingual-e5-large,1.0
hye_Armn,tgl_Latn,intfloat/multilingual-e5-large,1.0
hye_Armn,tha_Thai,jinaai/jina-embeddings-v3,1.0
hye_Armn,tur_Latn,intfloat/multilingual-e5-large,1.0
hye_Armn,ukr_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,lvs_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,lit_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,lao_Laoo,intfloat/multilingual-e5-large,1.0
hun_Latn,vie_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,slv_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,spa_Latn,google/embeddinggemma-300m,1.0
hun_Latn,srp_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,swe_Latn,google/embeddinggemma-300m,1.0
hun_Latn,tam_Taml,google/embeddinggemma-300m,1.0
hun_Latn,tgl_Latn,jinaai/jina-embeddings-v3,1.0
hun_Latn,tha_Thai,google/embeddinggemma-300m,1.0
hun_Latn,tur_Latn,google/embeddinggemma-300m,1.0
hun_Latn,ukr_Cyrl,google/embeddinggemma-300m,1.0
hun_Latn,urd_Arab,Alibaba-NLP/gte-multilingual-base,1.0
hun_Latn,uzn_Latn,intfloat/multilingual-e5-large,1.0
hun_Latn,zsm_Latn,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,kir_Cyrl,intfloat/multilingual-e5-large,1.0
hye_Armn,als_Latn,jinaai/jina-embeddings-v3,1.0
hye_Armn,ind_Latn,jinaai/jina-embeddings-v3,1.0
hye_Armn,isl_Latn,jinaai/jina-embeddings-v3,1.0
hye_Armn,ita_Latn,intfloat/multilingual-e5-large,1.0
hye_Armn,jav_Latn,intfloat/multilingual-e5-large,1.0
hye_Armn,jpn_Jpan,intfloat/multilingual-e5-large,1.0
hye_Armn,kan_Knda,intfloat/multilingual-e5-large,1.0
hye_Armn,kat_Geor,intfloat/multilingual-e5-large,1.0
hye_Armn,kaz_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
hye_Armn,khk_Cyrl,intfloat/multilingual-e5-large,1.0
hye_Armn,khm_Khmr,intfloat/multilingual-e5-large,1.0
ita_Latn,cat_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,ces_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,dan_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
kat_Geor,xho_Latn,intfloat/multilingual-e5-large,1.0
kat_Geor,kir_Cyrl,intfloat/multilingual-e5-large,1.0
kat_Geor,lao_Laoo,jinaai/jina-embeddings-v3,1.0
kat_Geor,lit_Latn,intfloat/multilingual-e5-large,1.0
kat_Geor,lvs_Latn,intfloat/multilingual-e5-large,1.0
kat_Geor,mal_Mlym,jinaai/jina-embeddings-v3,1.0
kat_Geor,mar_Deva,jinaai/jina-embeddings-v3,1.0
kat_Geor,mkd_Cyrl,intfloat/multilingual-e5-large,1.0
kat_Geor,mya_Mymr,jinaai/jina-embeddings-v3,1.0
kat_Geor,nld_Latn,intfloat/multilingual-e5-large,1.0
kat_Geor,npi_Deva,intfloat/multilingual-e5-large,1.0
kat_Geor,pan_Guru,intfloat/multilingual-e5-large,1.0
kat_Geor,pbt_Arab,intfloat/multilingual-e5-large,1.0
kat_Geor,pol_Latn,intfloat/multilingual-e5-large,1.0
kat_Geor,ron_Latn,jinaai/jina-embeddings-v3,1.0
kat_Geor,rus_Cyrl,intfloat/multilingual-e5-large,1.0
kat_Geor,slk_Latn,jinaai/jina-embeddings-v3,1.0
kat_Geor,srp_Cyrl,intfloat/multilingual-e5-large,1.0
kat_Geor,swe_Latn,intfloat/multilingual-e5-large,1.0
kat_Geor,tam_Taml,intfloat/multilingual-e5-large,1.0
kat_Geor,tgk_Cyrl,intfloat/multilingual-e5-large,1.0
kat_Geor,tgl_Latn,intfloat/multilingual-e5-large,1.0
kat_Geor,tha_Thai,jinaai/jina-embeddings-v3,1.0
kat_Geor,tur_Latn,intfloat/multilingual-e5-large,1.0
kat_Geor,ukr_Cyrl,jinaai/jina-embeddings-v3,1.0
kat_Geor,urd_Arab,Alibaba-NLP/gte-multilingual-base,1.0
kat_Geor,khm_Khmr,jinaai/jina-embeddings-v3,1.0
kat_Geor,khk_Cyrl,intfloat/multilingual-e5-large,1.0
kat_Geor,kaz_Cyrl,intfloat/multilingual-e5-large,1.0
kan_Knda,slv_Latn,jinaai/jina-embeddings-v3,1.0
kan_Knda,mar_Deva,google/embeddinggemma-300m,1.0
kan_Knda,mkd_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
kan_Knda,mya_Mymr,intfloat/multilingual-e5-large,1.0
kan_Knda,nld_Latn,Alibaba-NLP/gte-multilingual-base,1.0
kan_Knda,npi_Deva,intfloat/multilingual-e5-large,1.0
kan_Knda,ory_Orya,intfloat/multilingual-e5-large,1.0
kan_Knda,pan_Guru,Alibaba-NLP/gte-multilingual-base,1.0
kan_Knda,pol_Latn,Alibaba-NLP/gte-multilingual-base,1.0
kan_Knda,ron_Latn,Alibaba-NLP/gte-multilingual-base,1.0
kan_Knda,rus_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
kan_Knda,slk_Latn,jinaai/jina-embeddings-v3,1.0
kan_Knda,srp_Cyrl,intfloat/multilingual-e5-large,1.0
kat_Geor,kan_Knda,intfloat/multilingual-e5-large,1.0
kan_Knda,swe_Latn,google/embeddinggemma-300m,1.0
kan_Knda,tam_Taml,google/embeddinggemma-300m,1.0
kan_Knda,tel_Telu,google/embeddinggemma-300m,1.0
kan_Knda,tgl_Latn,intfloat/multilingual-e5-large,1.0
kan_Knda,tha_Thai,jinaai/jina-embeddings-v3,1.0
kan_Knda,tur_Latn,google/embeddinggemma-300m,1.0
kan_Knda,ukr_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
kan_Knda,urd_Arab,intfloat/multilingual-e5-large,1.0
kan_Knda,uzn_Latn,intfloat/multilingual-e5-large,1.0
kan_Knda,vie_Latn,google/embeddinggemma-300m,1.0
kat_Geor,als_Latn,intfloat/multilingual-e5-large,1.0
kat_Geor,vie_Latn,jinaai/jina-embeddings-v3,1.0
kat_Geor,zsm_Latn,intfloat/multilingual-e5-large,1.0
kan_Knda,mai_Deva,google/embeddinggemma-300m,1.0
kat_Geor,zul_Latn,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,tgl_Latn,jinaai/jina-embeddings-v3,1.0
kaz_Cyrl,tur_Latn,Alibaba-NLP/gte-multilingual-base,1.0
kaz_Cyrl,ukr_Cyrl,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,urd_Arab,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,vie_Latn,Alibaba-NLP/gte-multilingual-base,1.0
kaz_Cyrl,zsm_Latn,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,zul_Latn,intfloat/multilingual-e5-large,1.0
khk_Cyrl,als_Latn,intfloat/multilingual-e5-large,1.0
khk_Cyrl,mya_Mymr,intfloat/multilingual-e5-large,1.0
khk_Cyrl,nld_Latn,jinaai/jina-embeddings-v3,1.0
khk_Cyrl,srp_Cyrl,jinaai/jina-embeddings-v3,1.0
khk_Cyrl,swe_Latn,jinaai/jina-embeddings-v3,1.0
khk_Cyrl,tel_Telu,intfloat/multilingual-e5-large,1.0
khk_Cyrl,tur_Latn,jinaai/jina-embeddings-v3,1.0
khk_Cyrl,ukr_Cyrl,jinaai/jina-embeddings-v3,1.0
khk_Cyrl,urd_Arab,intfloat/multilingual-e5-large,1.0
khm_Khmr,als_Latn,jinaai/jina-embeddings-v3,1.0
khm_Khmr,khk_Cyrl,jinaai/jina-embeddings-v3,1.0
khm_Khmr,lao_Laoo,jinaai/jina-embeddings-v3,1.0
khm_Khmr,mkd_Cyrl,jinaai/jina-embeddings-v3,1.0
khm_Khmr,nld_Latn,Alibaba-NLP/gte-multilingual-base,1.0
khm_Khmr,nno_Latn,jinaai/jina-embeddings-v3,1.0
khm_Khmr,npi_Deva,jinaai/jina-embeddings-v3,1.0
khm_Khmr,pan_Guru,jinaai/jina-embeddings-v3,1.0
khm_Khmr,ron_Latn,jinaai/jina-embeddings-v3,1.0
kaz_Cyrl,tgk_Cyrl,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,tat_Cyrl,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,tam_Taml,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,mkd_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
kaz_Cyrl,als_Latn,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,kan_Knda,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,khk_Cyrl,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,khm_Khmr,jinaai/jina-embeddings-v3,1.0
kaz_Cyrl,kir_Cyrl,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,kmr_Latn,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,lao_Laoo,jinaai/jina-embeddings-v3,1.0
kaz_Cyrl,lit_Latn,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,lvs_Latn,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,mal_Mlym,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,mar_Deva,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,mya_Mymr,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,swe_Latn,jinaai/jina-embeddings-v3,1.0
kaz_Cyrl,nld_Latn,Alibaba-NLP/gte-multilingual-base,1.0
kaz_Cyrl,nno_Latn,jinaai/jina-embeddings-v3,1.0
kaz_Cyrl,npi_Deva,jinaai/jina-embeddings-v3,1.0
kaz_Cyrl,pan_Guru,jinaai/jina-embeddings-v3,1.0
kaz_Cyrl,pbt_Arab,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,pol_Latn,jinaai/jina-embeddings-v3,1.0
kaz_Cyrl,ron_Latn,Alibaba-NLP/gte-multilingual-base,1.0
kaz_Cyrl,rus_Cyrl,intfloat/multilingual-e5-large,1.0
kaz_Cyrl,slk_Latn,Alibaba-NLP/gte-multilingual-base,1.0
kaz_Cyrl,slv_Latn,jinaai/jina-embeddings-v3,1.0
kaz_Cyrl,srp_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
kan_Knda,mal_Mlym,google/embeddinggemma-300m,1.0
kan_Knda,lvs_Latn,Alibaba-NLP/gte-multilingual-base,1.0
ita_Latn,deu_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
jav_Latn,rus_Cyrl,intfloat/multilingual-e5-large,1.0
ita_Latn,pol_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,ron_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,rus_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,slk_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,slv_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,spa_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,srp_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,swe_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,tam_Taml,google/embeddinggemma-300m,1.0
ita_Latn,tel_Telu,Alibaba-NLP/gte-multilingual-base,1.0
ita_Latn,tgl_Latn,intfloat/multilingual-e5-large,1.0
ita_Latn,tha_Thai,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,tur_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,ukr_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,urd_Arab,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,uzn_Latn,intfloat/multilingual-e5-large,1.0
ita_Latn,vie_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,zsm_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
jav_Latn,kat_Geor,intfloat/multilingual-e5-large,1.0
jav_Latn,kaz_Cyrl,intfloat/multilingual-e5-large,1.0
jav_Latn,lvs_Latn,intfloat/multilingual-e5-large,1.0
jav_Latn,mal_Mlym,intfloat/multilingual-e5-large,1.0
jav_Latn,mar_Deva,intfloat/multilingual-e5-large,1.0
jav_Latn,mkd_Cyrl,intfloat/multilingual-e5-large,1.0
jav_Latn,nld_Latn,intfloat/multilingual-e5-large,1.0
ita_Latn,pbt_Arab,jinaai/jina-embeddings-v3,1.0
ita_Latn,pan_Guru,Alibaba-NLP/gte-multilingual-base,1.0
ita_Latn,npi_Deva,google/embeddinggemma-300m,1.0
ita_Latn,jpn_Jpan,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,ell_Grek,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,eng_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,eus_Latn,intfloat/multilingual-e5-large,1.0
ita_Latn,fin_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,fra_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,glg_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,heb_Hebr,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,hrv_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,hun_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,ind_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
ita_Latn,isl_Latn,Alibaba-NLP/gte-multilingual-base,1.0
ita_Latn,kan_Knda,jinaai/jina-embeddings-v3,1.0
