source_lang,target_lang,model,MRR
ukr_Cyrl,eng_Latn,intfloat/multilingual-e5-large,0.9961943793911008
eng_Latn,rus_Cyrl,jinaai/jina-embeddings-v3,0.9961943793911008
ben_Beng,kaz_Cyrl,intfloat/multilingual-e5-large,0.9961943793911008
hrv_Latn,ell_Grek,intfloat/multilingual-e5-large,0.9961089968774396
hrv_Latn,slv_Latn,intfloat/multilingual-e5-large,0.9961089968774394
hrv_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.996096799375488
bul_Cyrl,urd_Arab,intfloat/multilingual-e5-large,0.996096799375488
ita_Latn,ron_Latn,intfloat/multilingual-e5-large,0.996096799375488
mar_Deva,tel_Telu,intfloat/multilingual-e5-large,0.996096799375488
dan_Latn,rus_Cyrl,intfloat/multilingual-e5-large,0.996096799375488
fra_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.996096799375488
pol_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9960637722932806
ben_Beng,jav_Latn,intfloat/multilingual-e5-large,0.99606084884342
fra_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9960480093676816
mkd_Cyrl,hrv_Latn,intfloat/multilingual-e5-large,0.996030745211073
eng_Latn,ell_Grek,intfloat/multilingual-e5-large,0.9960080902703854
swe_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9960080902703854
ell_Grek,vie_Latn,intfloat/multilingual-e5-large,0.9959992193598752
swe_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9959992193598752
zsm_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.995999219359875
mal_Mlym,sin_Sinh,intfloat/multilingual-e5-large,0.9959852793576448
spa_Latn,eng_Latn,jinaai/jina-embeddings-v5-text-nano,0.9959650663544104
srp_Cyrl,ukr_Cyrl,intfloat/multilingual-e5-large,0.9959406713505072
nld_Latn,fra_Latn,intfloat/multilingual-e5-large,0.9959406713505072
eng_Latn,spa_Latn,intfloat/multilingual-e5-large,0.9959394122535318
eng_Latn,mkd_Cyrl,intfloat/multilingual-e5-large,0.9959376430051952
slk_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9959272432271468
swe_Latn,tur_Latn,intfloat/multilingual-e5-large,0.9959269848028632
rus_Cyrl,deu_Latn,jinaai/jina-embeddings-v3,0.9959083305453328
mkd_Cyrl,nld_Latn,intfloat/multilingual-e5-large,0.9959054166351892
srp_Cyrl,ita_Latn,intfloat/multilingual-e5-large,0.9959049565119318
eng_Latn,ceb_Latn,intfloat/multilingual-e5-large,0.9959032281640552
hrv_Latn,zsm_Latn,intfloat/multilingual-e5-large,0.9959016393442623
eng_Latn,zul_Latn,intfloat/multilingual-e5-large,0.9959016393442623
ron_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9959016393442623
bul_Cyrl,pol_Latn,intfloat/multilingual-e5-large,0.9959016393442623
dan_Latn,pol_Latn,intfloat/multilingual-e5-large,0.9959016393442623
eng_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9959016393442623
hrv_Latn,jav_Latn,intfloat/multilingual-e5-large,0.9959016393442623
pan_Guru,urd_Arab,intfloat/multilingual-e5-large,0.9959016393442623
mkd_Cyrl,slv_Latn,intfloat/multilingual-e5-large,0.9958787421491092
fra_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.9958737593398016
rus_Cyrl,eng_Latn,jinaai/jina-embeddings-v3,0.9958737593398016
nld_Latn,pol_Latn,intfloat/multilingual-e5-large,0.9958613482410416
nld_Latn,rus_Cyrl,intfloat/multilingual-e5-large,0.9958580153372824
bul_Cyrl,ita_Latn,intfloat/multilingual-e5-large,0.9958347273335564
fin_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9957965531736024
mkd_Cyrl,tgl_Latn,intfloat/multilingual-e5-large,0.9957817149192772
eng_Latn,dan_Latn,intfloat/multilingual-e5-large,0.9957761793241886
eng_Latn,heb_Hebr,jinaai/jina-embeddings-v3,0.9957761793241886
eng_Latn,nld_Latn,intfloat/multilingual-e5-large,0.9957597047760982
nld_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9957552693208432
ben_Beng,zul_Latn,intfloat/multilingual-e5-large,0.9957455113192818
eng_Latn,tur_Latn,intfloat/multilingual-e5-large,0.9957409193185472
pol_Latn,ukr_Cyrl,intfloat/multilingual-e5-large,0.9957390059849076
eng_Latn,fin_Latn,intfloat/multilingual-e5-large,0.9957365039332252
ces_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9957294393167104
bul_Cyrl,tgl_Latn,intfloat/multilingual-e5-large,0.995717631314821
ben_Beng,hrv_Latn,intfloat/multilingual-e5-large,0.9957078733132596
nld_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9957064793130368
ben_Beng,vie_Latn,intfloat/multilingual-e5-large,0.9957064793130366
eng_Latn,zsm_Latn,intfloat/multilingual-e5-large,0.9957064793130366
fra_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9956952428263904
nld_Latn,swe_Latn,intfloat/multilingual-e5-large,0.99568045797554
eng_Latn,azj_Latn,intfloat/multilingual-e5-large,0.995678599308576
bul_Cyrl,rus_Cyrl,intfloat/multilingual-e5-large,0.9956777793084446
bos_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9956621247604852
srp_Cyrl,tur_Latn,intfloat/multilingual-e5-large,0.9956609419724174
pol_Latn,ita_Latn,intfloat/multilingual-e5-large,0.995647931303669
tha_Thai,eng_Latn,intfloat/multilingual-e5-large,0.995647931303669
slk_Latn,eng_Latn,jinaai/jina-embeddings-v3,0.995608899297424
mkd_Cyrl,urd_Arab,intfloat/multilingual-e5-large,0.995608899297424
ben_Beng,ita_Latn,intfloat/multilingual-e5-large,0.995608899297424
ita_Latn,nld_Latn,intfloat/multilingual-e5-large,0.995608899297424
fra_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.995608899297424
ces_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9956013931423768
swe_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9956005352960856
slv_Latn,ces_Latn,intfloat/multilingual-e5-large,0.9955503512880562
ces_Latn,slv_Latn,intfloat/multilingual-e5-large,0.9955201901923214
ita_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9955113192818112
hrv_Latn,fra_Latn,intfloat/multilingual-e5-large,0.995511319281811
mkd_Cyrl,ukr_Cyrl,intfloat/multilingual-e5-large,0.995511319281811
bos_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9955015612802498
pol_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9954834392773504
mkd_Cyrl,bos_Latn,intfloat/multilingual-e5-large,0.9954616421829536
nld_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9954394182176756
eng_Latn,kaz_Cyrl,intfloat/multilingual-e5-large,0.9954332552693208
deu_Latn,fra_Latn,intfloat/multilingual-e5-large,0.995432123906821
deu_Latn,nld_Latn,intfloat/multilingual-e5-large,0.9954226101767084
ben_Beng,ell_Grek,intfloat/multilingual-e5-large,0.9954137392661984
ita_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9954137392661984
hat_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9954137392661984
fra_Latn,bul_Cyrl,intfloat/multilingual-e5-large,0.9954137392661984
nld_Latn,vie_Latn,intfloat/multilingual-e5-large,0.995413739266198
eng_Latn,ces_Latn,intfloat/multilingual-e5-large,0.9953974759302628
eng_Latn,ind_Latn,intfloat/multilingual-e5-large,0.9953893442622952
guj_Gujr,tam_Taml,intfloat/multilingual-e5-large,0.9953850392616064
bul_Cyrl,bos_Latn,intfloat/multilingual-e5-large,0.9953754518648767
pol_Latn,deu_Latn,intfloat/multilingual-e5-large,0.9953639954687656
bul_Cyrl,als_Latn,intfloat/multilingual-e5-large,0.995328750220342
slk_Latn,pol_Latn,intfloat/multilingual-e5-large,0.9953250301610956
cym_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9953161592505856
dan_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9953161592505856
ita_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9953047716431296
heb_Hebr,srp_Cyrl,intfloat/multilingual-e5-large,0.9952882792461248
eng_Latn,slv_Latn,intfloat/multilingual-e5-large,0.9952624902419984
slv_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.995260399241664
nld_Latn,deu_Latn,intfloat/multilingual-e5-large,0.9952499231187756
mkd_Cyrl,ita_Latn,intfloat/multilingual-e5-large,0.9952446005724694
ben_Beng,fra_Latn,intfloat/multilingual-e5-large,0.9952394892383184
srp_Cyrl,rus_Cyrl,intfloat/multilingual-e5-large,0.9952380952380953
pol_Latn,nld_Latn,intfloat/multilingual-e5-large,0.9952196398873164
tur_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9952185792349728
mal_Mlym,tgl_Latn,intfloat/multilingual-e5-large,0.9951643681151878
eng_Latn,slk_Latn,intfloat/multilingual-e5-large,0.995160031225605
tur_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9951476119508906
ces_Latn,slk_Latn,intfloat/multilingual-e5-large,0.9951321512211442
hrv_Latn,pol_Latn,intfloat/multilingual-e5-large,0.9951270041433976
srp_Cyrl,nld_Latn,intfloat/multilingual-e5-large,0.995126321765666
kan_Knda,hin_Deva,intfloat/multilingual-e5-large,0.995122521924415
hin_Deva,kan_Knda,intfloat/multilingual-e5-large,0.995122472125256
hne_Deva,urd_Arab,intfloat/multilingual-e5-large,0.99512099921936
zsm_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.99512099921936
tam_Taml,tel_Telu,intfloat/multilingual-e5-large,0.9951209992193598
rus_Cyrl,srp_Cyrl,intfloat/multilingual-e5-large,0.9951209992193598
bul_Cyrl,ron_Latn,intfloat/multilingual-e5-large,0.9951209992193598
eng_Latn,jav_Latn,intfloat/multilingual-e5-large,0.9951209992193598
bul_Cyrl,slv_Latn,intfloat/multilingual-e5-large,0.9950644650564684
ell_Grek,tgl_Latn,intfloat/multilingual-e5-large,0.995062451209992
ben_Beng,rus_Cyrl,intfloat/multilingual-e5-large,0.995062451209992
ces_Latn,ita_Latn,intfloat/multilingual-e5-large,0.995062451209992
slv_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9950604844809954
hrv_Latn,ces_Latn,intfloat/multilingual-e5-large,0.9950273618306404
dan_Latn,urd_Arab,intfloat/multilingual-e5-large,0.995023419203747
slk_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9950094792015168
srp_Cyrl,ron_Latn,intfloat/multilingual-e5-large,0.9950094792015166
pol_Latn,dan_Latn,intfloat/multilingual-e5-large,0.9949955391992864
ben_Beng,swe_Latn,jinaai/jina-embeddings-v3,0.9949502341920374
ekk_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9949369911899184
slv_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9949292831886852
ukr_Cyrl,urd_Arab,intfloat/multilingual-e5-large,0.9949063231850116
hrv_Latn,azj_Latn,intfloat/multilingual-e5-large,0.9948761620892768
hrv_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9948672911787664
mkd_Cyrl,sin_Sinh,intfloat/multilingual-e5-large,0.9948607858443924
swe_Latn,pol_Latn,intfloat/multilingual-e5-large,0.994847775175644
pol_Latn,tur_Latn,intfloat/multilingual-e5-large,0.9948371300830318
dan_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9948282591725216
ron_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9947957325006508
pol_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9947892271662764
slk_Latn,slv_Latn,jinaai/jina-embeddings-v3,0.99478059903858
rus_Cyrl,fra_Latn,intfloat/multilingual-e5-large,0.9947775175644028
tha_Thai,tgl_Latn,intfloat/multilingual-e5-large,0.9947632058287796
glg_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9947632058287796
mkd_Cyrl,slk_Latn,intfloat/multilingual-e5-large,0.9947614938986812
nno_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9947585591613696
mkd_Cyrl,als_Latn,intfloat/multilingual-e5-large,0.9947556996737325
eng_Latn,tgk_Cyrl,intfloat/multilingual-e5-large,0.9947473704753688
tgl_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9947306791569088
pol_Latn,mkd_Cyrl,intfloat/multilingual-e5-large,0.9947306791569088
amh_Ethi,tgl_Latn,intfloat/multilingual-e5-large,0.9947306791569088
heb_Hebr,tgl_Latn,intfloat/multilingual-e5-large,0.9947306791569088
bul_Cyrl,sin_Sinh,intfloat/multilingual-e5-large,0.9947306791569088
spa_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.9947056072104512
hrv_Latn,lit_Latn,intfloat/multilingual-e5-large,0.9947027991524476
mar_Deva,tam_Taml,intfloat/multilingual-e5-large,0.9946916471506636
hrv_Latn,als_Latn,intfloat/multilingual-e5-large,0.9946656258131668
dan_Latn,fra_Latn,intfloat/multilingual-e5-large,0.9946656258131668
hrv_Latn,mkd_Cyrl,intfloat/multilingual-e5-large,0.9946577617516482
fra_Latn,slk_Latn,intfloat/multilingual-e5-large,0.994633099141296
ces_Latn,eng_Latn,intfloat/multilingual-e5-large,0.994633099141296
pol_Latn,rus_Cyrl,intfloat/multilingual-e5-large,0.9946135831381732
swe_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9946107951377272
ory_Orya,sin_Sinh,intfloat/multilingual-e5-large,0.9945994651784676
ben_Beng,als_Latn,intfloat/multilingual-e5-large,0.9945710180623972
hun_Latn,slv_Latn,intfloat/multilingual-e5-large,0.994554534718469
bos_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9945451964826032
hrv_Latn,dan_Latn,intfloat/multilingual-e5-large,0.9945443900361932
bul_Cyrl,slk_Latn,intfloat/multilingual-e5-large,0.9945419178152314
zsm_Latn,ita_Latn,intfloat/multilingual-e5-large,0.994535519125683
kaz_Cyrl,tat_Cyrl,intfloat/multilingual-e5-large,0.994535519125683
nld_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9945290137913088
srp_Cyrl,swe_Latn,intfloat/multilingual-e5-large,0.9945215791234528
fra_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9945163033687624
mkd_Cyrl,heb_Hebr,intfloat/multilingual-e5-large,0.9945076391212224
pol_Latn,slk_Latn,intfloat/multilingual-e5-large,0.994493011666827
ron_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9944797591167612
eng_Latn,ory_Orya,intfloat/multilingual-e5-large,0.9944778267565204
pol_Latn,azj_Latn,intfloat/multilingual-e5-large,0.9944769711163154
hrv_Latn,rus_Cyrl,intfloat/multilingual-e5-large,0.9944769711163154
cym_Latn,eng_Latn,intfloat/multilingual-e5-large,0.9944574551131928
nld_Latn,als_Latn,intfloat/multilingual-e5-large,0.9944556809310908
hrv_Latn,deu_Latn,intfloat/multilingual-e5-large,0.994445959385326
hrv_Latn,ukr_Cyrl,intfloat/multilingual-e5-large,0.9944379391100704
bul_Cyrl,tur_Latn,intfloat/multilingual-e5-large,0.9944356431097028
ita_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9944100591056094
bul_Cyrl,deu_Latn,intfloat/multilingual-e5-large,0.994403697035626
slk_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9943934071393088
ita_Latn,ell_Grek,intfloat/multilingual-e5-large,0.9943905431024868
deu_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.9943853960247404
slk_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9943833581063124
dan_Latn,ita_Latn,intfloat/multilingual-e5-large,0.9943793911007026
urd_Arab,zul_Latn,intfloat/multilingual-e5-large,0.9943793911007026
heb_Hebr,slv_Latn,intfloat/multilingual-e5-large,0.9943793911007026
als_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9943515110962416
hrv_Latn,nld_Latn,intfloat/multilingual-e5-large,0.9943471896955504
dan_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.9943403590944576
jav_Latn,urd_Arab,intfloat/multilingual-e5-large,0.9943403590944576
fra_Latn,deu_Latn,jinaai/jina-embeddings-v3,0.9943293290986064
kat_Geor,sin_Sinh,intfloat/multilingual-e5-large,0.9943143377569608
ita_Latn,dan_Latn,intfloat/multilingual-e5-large,0.9943124790899966
swe_Latn,ell_Grek,intfloat/multilingual-e5-large,0.9943013270882124
deu_Latn,pol_Latn,intfloat/multilingual-e5-large,0.9942977190876352
pol_Latn,slv_Latn,intfloat/multilingual-e5-large,0.9942915690866512
rus_Cyrl,ita_Latn,jinaai/jina-embeddings-v3,0.9942818110850896
npi_Deva,urd_Arab,intfloat/multilingual-e5-large,0.9942743049300428
eng_Latn,pan_Guru,intfloat/multilingual-e5-large,0.9942622950819672
swe_Latn,deu_Latn,intfloat/multilingual-e5-large,0.9942595070815212
ron_Latn,fra_Latn,intfloat/multilingual-e5-large,0.9942427790788446
hrv_Latn,kat_Geor,intfloat/multilingual-e5-large,0.9942330210772834
dan_Latn,swe_Latn,intfloat/multilingual-e5-large,0.9942246090069718
eng_Latn,als_Latn,intfloat/multilingual-e5-large,0.9942183840749416
bul_Cyrl,vie_Latn,intfloat/multilingual-e5-large,0.9942037470725996
srp_Cyrl,ces_Latn,intfloat/multilingual-e5-large,0.994187073205854
fra_Latn,nld_Latn,intfloat/multilingual-e5-large,0.9941870190699232
nld_Latn,tur_Latn,intfloat/multilingual-e5-large,0.9941777257351028
hrv_Latn,tgk_Cyrl,intfloat/multilingual-e5-large,0.9941765332275374
slv_Latn,slk_Latn,intfloat/multilingual-e5-large,0.9941730790676928
heb_Hebr,swe_Latn,intfloat/multilingual-e5-large,0.994156351065016
fin_Latn,nld_Latn,intfloat/multilingual-e5-large,0.994149216182154
heb_Hebr,mkd_Cyrl,intfloat/multilingual-e5-large,0.9941382290621168
cym_Latn,sin_Sinh,intfloat/multilingual-e5-large,0.9941261899692811
eng_Latn,npi_Deva,intfloat/multilingual-e5-large,0.9941097154211908
hrv_Latn,tur_Latn,intfloat/multilingual-e5-large,0.9940831026896602
ben_Beng,tur_Latn,intfloat/multilingual-e5-large,0.9940671350507416
nno_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9940560821813867
dan_Latn,deu_Latn,intfloat/multilingual-e5-large,0.994050621509638
hrv_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9940476190476192
fra_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9940476190476192
ces_Latn,fra_Latn,intfloat/multilingual-e5-large,0.9940476190476192
tur_Latn,ron_Latn,intfloat/multilingual-e5-large,0.9940308910449428
ben_Beng,ukr_Cyrl,intfloat/multilingual-e5-large,0.994008587041374
ces_Latn,nld_Latn,intfloat/multilingual-e5-large,0.9939825657038772
ita_Latn,srp_Cyrl,intfloat/multilingual-e5-large,0.993978016519
ron_Latn,ukr_Cyrl,intfloat/multilingual-e5-large,0.9939589099425166
guj_Gujr,kan_Knda,intfloat/multilingual-e5-large,0.993951784129156
kan_Knda,mar_Deva,intfloat/multilingual-e5-large,0.9939514670322348
sin_Sinh,zul_Latn,intfloat/multilingual-e5-large,0.9939500390320064
dan_Latn,ukr_Cyrl,intfloat/multilingual-e5-large,0.9939500390320064
ces_Latn,vie_Latn,intfloat/multilingual-e5-large,0.9939500390320062
kat_Geor,kaz_Cyrl,intfloat/multilingual-e5-large,0.9939500390320062
nno_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.993934998503284
eng_Latn,mal_Mlym,intfloat/multilingual-e5-large,0.993929263931908
tur_Latn,ukr_Cyrl,intfloat/multilingual-e5-large,0.9939221590275455
amh_Ethi,sin_Sinh,intfloat/multilingual-e5-large,0.9939221590275455
bos_Latn,mkd_Cyrl,intfloat/multilingual-e5-large,0.9938966376298682
